id,scene_id,l1_scene,l2_scene_label,application_type,application_type_source,product_type,target_complexity,design_style,persona_title,query_text
q5k_scene_026_0069,scene_026,教育学习,学习打卡/进度追踪 ★,知识整理应用,l1_extension,admin_panel,medium,Luxury,知识整理相关内容的真实使用者,我在做一个知识整理应用的管理后台，我想让用户不用想太多就能开始操作。页面里我至少想放一个进度统计和一个分组区，并且把拖拽调整顺序做得明显一些。高级感和杂志感要更强，小屏下不要显得拥挤。请把页面的停顿点和继续阅读点设计清楚。
q5k_scene_026_0070,scene_026,教育学习,学习打卡/进度追踪 ★,备考陪练应用,l1_extension,dashboard,complex,Vibrant,备考陪练相关内容的真实使用者,我想做一个面向想把事情安排清楚的人的备考陪练应用数据看板，核心目标是让优先级更明确。 请把结构至少拆成今日概览、进度统计、提醒设置这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑拖拽调整顺序和勾选完成，另外 逾期提示、空列表引导 这些状态也要有对应反馈。 颜色可以更鲜明活泼，内容会持续增长，所以不要只适配首屏。 请把状态反馈和操作后的可预期性考虑进去，不要只做静态排版。 我希望用户在任何位置都知道自己当前所处层级，不想出现迷路感。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_026_0071,scene_026,教育学习,学习打卡/进度追踪 ★,习惯养成应用,keyword_extension,form_flow,vague,Minimalism,习惯养成相关内容的真实使用者,我在准备做一个习惯养成应用的多步骤表单流程，先把核心信息讲清楚就行。尽量极简、留白多一些，操作别绕，普通用户一看就会用最好。 信息密度可以低一点。
q5k_scene_026_0072,scene_026,教育学习,学习打卡/进度追踪 ★,进展记录应用,keyword_extension,admin_panel,medium,Neumorphism,进展记录相关内容的真实使用者,我在做一个进展记录应用的管理后台，我想让用户不用想太多就能开始操作。页面里我至少想放一个今日概览和一个提醒设置，并且把批量编辑做得明显一些。用柔和拟物的感觉，小屏下不要显得拥挤。请把页面的停顿点和继续阅读点设计清楚。
q5k_scene_026_0073,scene_026,教育学习,学习打卡/进度追踪 ★,进度追踪应用,xlsx_candidate,portfolio,complex,Vibrant,进度追踪相关内容的真实使用者,我想做一个面向需要每天重复使用的人的进度追踪应用作品展示站，核心目标是让每天的动作更省心。 请把结构至少拆成进度统计、任务列表、分组区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑批量编辑和提醒开关，另外 逾期提示、空列表引导 这些状态也要有对应反馈。 颜色可以更鲜明活泼，内容会持续增长，所以不要只适配首屏。 请把状态反馈和操作后的可预期性考虑进去，不要只做静态排版。 我希望用户在任何位置都知道自己当前所处层级，不想出现迷路感。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_026_0074,scene_026,教育学习,学习打卡/进度追踪 ★,学习打卡应用,label_token_extension,dashboard,vague,Minimalism,学习打卡相关内容的真实使用者,我想做一个学习打卡应用的数据看板，先保证结构清楚，后面再慢慢补细节。尽量极简、留白多一些，整体浏览节奏舒服就可以。 内容分组先不要太碎。
q5k_scene_026_0075,scene_026,教育学习,学习打卡/进度追踪 ★,学习辅助应用,l1_extension,form_flow,medium,Neumorphism,学习辅助相关内容的真实使用者,我在做一个学习辅助应用的多步骤表单流程，我更在意信息结构是不是一眼能看懂。页面里我至少想放一个提醒设置和一个今日概览，并且把勾选完成做得明显一些。用柔和拟物的感觉，不同尺寸下都别破坏主要阅读顺序。我希望主要按钮和次要操作不要抢焦点。
q5k_scene_026_0076,scene_026,教育学习,学习打卡/进度追踪 ★,练习复盘应用,l1_extension,admin_panel,complex,Vibrant,练习复盘相关内容的真实使用者,我想做一个面向想把事情安排清楚的人的练习复盘应用管理后台，核心目标是把流程理顺。 请把结构至少拆成提醒设置、分组区、任务列表这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑提醒开关和批量编辑，另外 空列表引导、逾期提示 这些状态也要有对应反馈。 颜色可以更鲜明活泼，希望既能快速扫读，也能支持继续深看。 我不想只是堆卡片，希望每个区块的进入路径和退出路径都想清楚。 请把首次进入、继续浏览、准备离开这几个阶段的体验都顺一下。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_026_0077,scene_026,教育学习,学习打卡/进度追踪 ★,知识整理应用,l1_extension,landing_page,vague,Minimalism,知识整理相关内容的真实使用者,我需要一个知识整理应用的落地页，先把核心信息讲清楚就行。尽量极简、留白多一些，先偏轻量一点，别做得太重。 先保证浏览顺序别乱。
q5k_scene_027_0001,scene_027,教育学习,课程目录/课堂界面,课程目录/课堂界面应用,xlsx_candidate,portfolio,vague,Vibrant,课程目录/课堂界面相关内容的真实使用者,我在准备做一个课程目录/课堂界面应用的作品展示站，先把核心信息讲清楚就行。颜色可以更鲜明活泼，操作别绕，普通用户一看就会用最好。 先别堆太多功能入口。
q5k_scene_027_0002,scene_027,教育学习,课程目录/课堂界面,课程目录应用,label_token_extension,dashboard,medium,Minimalism,课程目录相关内容的真实使用者,我在做一个课程目录应用的数据看板，我希望首页先建立清晰的认知。页面里我至少想放一个快捷操作区和一个详情区，并且把主按钮操作做得明显一些。尽量极简、留白多一些，移动端和桌面端都要顺手。希望信息区块之间有明显主次，不要平均用力。
q5k_scene_027_0003,scene_027,教育学习,课程目录/课堂界面,课堂界面应用,label_token_extension,form_flow,complex,Neumorphism,课堂界面相关内容的真实使用者,我想做一个面向希望快速完成任务的人的课堂界面应用多步骤表单流程，核心目标是让浏览更顺畅。 请把结构至少拆成列表或卡片区、列表或卡片区、详情区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑反馈提示和主按钮操作，另外 移动端收起布局、空状态 这些状态也要有对应反馈。 用柔和拟物的感觉，信息可以多一点，但层级一定要稳。 视觉上可以有记忆点，但不要为了花哨牺牲理解效率。 请提前考虑信息量上涨后的扩展性，不要只适配少量示例数据。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_027_0004,scene_027,教育学习,课程目录/课堂界面,学习辅助应用,l1_extension,portfolio,vague,Vibrant,学习辅助相关内容的真实使用者,想请你帮我设计一个学习辅助应用的作品展示站，重点是看起来顺手、别太复杂。颜色可以更鲜明活泼，操作别绕，普通用户一看就会用最好。 希望用户不用解释就知道怎么开始。
q5k_scene_027_0005,scene_027,教育学习,课程目录/课堂界面,练习复盘应用,l1_extension,dashboard,medium,Minimalism,练习复盘相关内容的真实使用者,我在做一个练习复盘应用的数据看板，我想先把入口价值讲明白。页面里我至少想放一个详情区和一个快捷操作区，并且把主按钮操作做得明显一些。尽量极简、留白多一些，手机上也要保持层级清楚。我希望用户看完首屏就知道这个页面值不值得继续往下看。
q5k_scene_027_0006,scene_027,教育学习,课程目录/课堂界面,知识整理应用,l1_extension,landing_page,complex,Vibrant,知识整理相关内容的真实使用者,我想做一个面向不想学习成本太高的人的知识整理应用落地页，核心目标是让浏览更顺畅。 请把结构至少拆成列表或卡片区、核心信息区、状态反馈区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑切换视图和展开收起，另外 空状态、移动端收起布局 这些状态也要有对应反馈。 颜色可以更鲜明活泼，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果会有多种内容类型混排，最好从规则上先区分清楚再排版。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_027_0007,scene_027,教育学习,课程目录/课堂界面,备考陪练应用,l1_extension,portfolio,vague,Vibrant,备考陪练相关内容的真实使用者,我想做一个备考陪练应用的作品展示站，希望打开以后就知道该往哪里看。颜色可以更鲜明活泼，不要太花，重点内容容易扫到就好。 我会更关注首屏是不是干净。
q5k_scene_027_0008,scene_027,教育学习,课程目录/课堂界面,课程学习应用,keyword_extension,dashboard,medium,Minimalism,课程学习相关内容的真实使用者,我在做一个课程学习应用的数据看板，我更在意信息结构是不是一眼能看懂。页面里我至少想放一个快捷操作区和一个状态反馈区，并且把主按钮操作做得明显一些。尽量极简、留白多一些，不同尺寸下都别破坏主要阅读顺序。我希望主要按钮和次要操作不要抢焦点。
q5k_scene_027_0009,scene_027,教育学习,课程目录/课堂界面,课堂管理应用,keyword_extension,form_flow,complex,Vibrant,课堂管理相关内容的真实使用者,我想做一个面向第一次使用这个界面的人的课堂管理应用多步骤表单流程，核心目标是把流程说清楚。 请把结构至少拆成快捷操作区、快捷操作区、状态反馈区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑二级筛选和展开收起，另外 移动端收起布局、空状态 这些状态也要有对应反馈。 颜色可以更鲜明活泼，信息可以多一点，但层级一定要稳。 视觉上可以有记忆点，但不要为了花哨牺牲理解效率。 请提前考虑信息量上涨后的扩展性，不要只适配少量示例数据。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
